time,date,pm,MQ135,co,temperature,humidity,aqi,aqi_category
18:00:00,2021-03-06,166.35,28.5,2.23,22.8,36,301,Very Poor
23:00:00,2021-03-06,143.3,26.2,1.49,24.5,30,208,Poor
6:00:00,2021-03-06,136.4,24.23333333,1.4,18.2,44,202,Poor
12:00:00,2021-03-06,124.65,37.06666667,1.59,30.2,31,200,Moderate
18:00:00,2021-03-06,201.9,33.6,3.34,24.9,33,317,Very Poor
23:00:00,2021-03-06,151.0,27.23333333,1.4,25.7,34,278,Poor
6:00:00,2021-03-06,141.75,27.66666667,1.52,20.0,50,258,Poor
12:00:00,2021-03-06,151.95,40.13333333,1.72,29.4,40,259,Poor
18:00:00,2021-03-06,215.35,31.9,3.08,22.9,33,312,Very Poor
23:00:00,2021-03-06,148.15,26.66666667,1.54,24.9,22,243,Poor
6:00:00,2021-03-07,197.55,34.1,1.8,17.8,52,304,Very Poor
12:00:00,2021-03-07,186.95,44.03333333,1.95,28.4,24,297,Poor
18:00:00,2021-03-07,215.3,34.86666667,3.1,24.3,38,325,Very Poor
23:00:00,2021-03-07,209.65,29.76666667,2.19,23.4,32,309,Very Poor
6:00:00,2021-03-07,175.5,31.43333333,2.17,16.3,42,305,Very Poor
12:00:00,2021-03-07,175.0,38.93333333,1.79,28.0,25,308,Very Poor
18:00:00,2021-03-07,177.85,31.03333333,3.12,24.0,33,307,Very Poor
23:00:00,2021-03-07,186.45,29.16666667,1.91,24.8,25,291,Poor
6:00:00,2021-03-07,144.05,28.6,1.63,17.6,36,269,Poor
12:00:00,2021-03-07,166.15,35.46666667,1.44,27.4,23,247,Poor
18:00:00,2021-03-07,205.2,31.83333333,3.27,24.2,26,324,Very Poor
23:00:00,2021-03-07,158.15,29.73333333,1.98,25.8,31,289,Poor
6:00:00,2021-03-07,174.9,30.63333333,1.86,18.8,37,284,Poor
12:00:00,2021-03-07,148.05,36.26666667,1.5,28.0,31,217,Poor
18:00:00,2021-03-07,194.2,32.53333333,2.29,22.4,22,308,Very Poor
23:00:00,2021-03-07,208.1,28.86666667,2.19,24.4,30,309,Very Poor
6:00:00,2021-03-07,173.65,24.96666667,1.95,17.7,51,267,Poor
12:00:00,2021-03-07,186.1,39.4,1.72,28.2,35,292,Poor
18:00:00,2021-03-07,217.8,35.13333333,2.48,26.0,22,315,Very Poor
23:00:00,2021-03-07,156.25,25.16666667,1.36,24.4,39,241,Poor
6:00:00,2021-03-07,150.7,28.83333333,1.85,17.5,49,250,Poor
12:00:00,2021-03-07,136.2,39.76666667,1.55,28.0,31,229,Poor
18:00:00,2021-03-07,199.35,29.66666667,3.2,23.5,36,308,Very Poor
23:00:00,2021-03-07,130.45,24.6,1.66,23.6,22,218,Poor
6:00:00,2021-03-07,173.0,26.53333333,1.72,17.5,37,268,Poor
12:00:00,2021-03-07,167.65,34.83333333,1.96,27.4,20,266,Poor
18:00:00,2021-03-07,206.6,29.0,2.61,24.2,27,312,Very Poor
23:00:00,2021-03-07,179.4,31.63333333,1.84,25.3,30,304,Very Poor
6:00:00,2021-03-07,166.05,27.53333333,1.94,18.6,46,283,Poor
12:00:00,2021-03-07,166.25,41.9,1.39,27.0,25,251,Poor
18:00:00,2021-03-07,150.1,29.13333333,2.13,25.1,32,283,Poor
23:00:00,2021-03-07,130.9,21.9,1.26,23.0,40,206,Poor
6:00:00,2021-03-07,159.55,28.4,1.34,19.2,50,261,Poor
12:00:00,2021-03-07,150.05,33.23333333,1.23,29.7,27,236,Poor
18:00:00,2021-03-07,209.65,31.66666667,2.94,22.6,32,310,Very Poor
23:00:00,2021-03-07,163.9,26.96666667,1.71,23.1,30,259,Poor
6:00:00,2021-03-07,161.4,25.9,1.68,18.4,38,237,Poor
12:00:00,2021-03-07,110.75,40.46666667,0.96,29.7,29,161,Moderate
18:00:00,2021-03-07,150.95,27.93333333,2.69,25.1,22,281,Poor
23:00:00,2021-03-07,155.05,26.03333333,1.56,22.7,25,245,Poor
6:00:00,2021-03-07,151.35,30.03333333,1.64,18.3,43,261,Poor
12:00:00,2021-03-07,114.2,33.8,1.24,29.8,38,163,Moderate
18:00:00,2021-03-07,177.8,29.73333333,2.01,22.2,28,280,Poor
23:00:00,2021-03-07,129.9,24.7,1.65,24.1,28,220,Poor
6:00:00,2021-03-07,141.15,26.16666667,1.22,19.8,42,235,Poor
12:00:00,2021-03-07,109.55,33.53333333,1.15,28.4,26,175,Moderate
18:00:00,2021-03-07,137.7,21.26666667,2.29,23.2,21,211,Poor
23:00:00,2021-03-07,113.75,21.83333333,1.08,25.8,27,167,Moderate
6:00:00,2021-03-07,151.9,24.73333333,1.58,17.5,36,226,Poor
12:00:00,2021-03-07,127.9,40.53333333,1.29,29.7,39,184,Moderate
18:00:00,2021-03-07,162.2,25.16666667,2.47,22.9,31,243,Poor
23:00:00,2021-03-07,131.4,21.93333333,1.24,24.3,34,205,Poor
6:00:00,2021-03-07,130.4,26.7,1.39,18.3,40,172,Moderate
12:00:00,2021-03-07,118.3,34.46666667,1.01,28.6,28,176,Moderate
18:00:00,2021-03-07,146.2,26.23333333,2.66,23.9,23,267,Poor
23:00:00,2021-03-07,147.75,24.23333333,1.63,24.6,31,232,Poor
6:00:00,2021-03-07,117.85,24.13333333,1.45,18.0,39,186,Moderate
12:00:00,2021-03-07,140.85,38.53333333,1.27,27.5,31,207,Poor
18:00:00,2021-03-07,191.5,34.8,3.18,23.2,34,310,Very Poor
23:00:00,2021-03-07,149.6,24.86666667,1.67,22.5,23,250,Poor
6:00:00,2021-03-07,147.8,26.13333333,1.87,19.6,42,272,Poor
12:00:00,2021-03-07,106.25,33.7,0.95,29.4,22,140,Moderate
18:00:00,2021-03-07,178.35,28.56666667,2.83,23.7,37,309,Very Poor
23:00:00,2021-03-07,125.4,24.1,1.44,23.8,26,208,Poor
6:00:00,2021-03-07,142.15,24.23333333,1.49,19.9,48,236,Poor
12:00:00,2021-03-07,122.05,32.03333333,1.58,30.5,34,211,Poor
18:00:00,2021-03-07,134.7,22.96666667,1.84,25.8,35,211,Poor
23:00:00,2021-03-07,114.1,19.06666667,1.19,24.4,34,163,Moderate
6:00:00,2021-03-07,166.85,28.93333333,1.92,16.1,45,260,Poor
12:00:00,2021-03-07,112.0,35.13333333,1.32,28.7,36,177,Moderate
18:00:00,2021-03-07,152.6,29.23333333,2.77,24.4,36,278,Poor
23:00:00,2021-03-07,156.8,23.9,1.26,22.9,24,232,Poor
6:00:00,2021-03-07,148.15,28.53333333,1.69,16.5,40,228,Poor
12:00:00,2021-03-07,120.5,40.3,1.58,27.2,28,202,Poor
18:00:00,2021-03-07,161.75,28.33333333,2.11,25.3,28,291,Poor
23:00:00,2021-03-07,166.65,30.16666667,1.91,25.0,33,273,Poor
6:00:00,2021-03-07,163.25,27.2,1.83,17.6,46,290,Poor
12:00:00,2021-03-07,103.9,28.86666667,1.31,26.8,30,161,Moderate
18:00:00,2021-03-07,178.25,33.6,3.3,25.4,20,310,Very Poor
23:00:00,2021-03-07,155.15,26.5,1.71,23.7,38,252,Poor
6:00:00,2021-03-07,121.65,21.5,1.2,17.8,39,186,Moderate
12:00:00,2021-03-07,115.45,39.63333333,1.27,30.3,29,175,Moderate
18:00:00,2021-03-07,145.15,31.53333333,2.04,25.4,24,262,Poor
23:00:00,2021-03-07,127.6,27.6,1.63,22.0,40,209,Poor
6:00:00,2021-03-07,144.2,24.33333333,1.4,16.5,39,220,Poor
12:00:00,2021-03-07,152.95,34.23333333,1.31,29.4,33,241,Poor
18:00:00,2021-03-07,183.4,34.13333333,3.26,23.9,24,315,Very Poor
23:00:00,2021-03-07,128.3,25.76666667,1.55,23.9,33,213,Poor
6:00:00,2021-03-07,160.4,27.13333333,1.58,19.0,50,302,Very Poor
12:00:00,2021-03-07,159.65,35.1,1.85,28.1,29,257,Poor
18:00:00,2021-03-07,176.85,27.13333333,2.18,22.5,35,275,Poor
23:00:00,2021-03-07,190.75,30.6,2.22,24.3,30,305,Very Poor
6:00:00,2021-03-08,186.05,33.3,1.73,17.3,53,305,Very Poor
12:00:00,2021-03-08,166.85,36.83333333,1.82,28.3,38,288,Poor
18:00:00,2021-03-08,272.75,45.83333333,4.3,23.3,29,343,Very Poor
23:00:00,2021-03-08,221.2,34.13333333,1.78,25.7,34,321,Very Poor
6:00:00,2021-03-08,221.85,34.6,2.17,17.1,49,321,Very Poor
12:00:00,2021-03-08,187.85,50.06666667,2.04,29.0,34,306,Very Poor
18:00:00,2021-03-08,246.7,48.6,3.92,25.5,39,329,Very Poor
23:00:00,2021-03-08,178.3,27.5,1.62,23.7,37,304,Very Poor
6:00:00,2021-03-08,168.85,28.33333333,1.74,20.0,53,298,Poor
12:00:00,2021-03-08,130.75,41.36666667,1.44,30.8,39,210,Poor
18:00:00,2021-03-08,219.5,41.26666667,2.76,24.4,39,331,Very Poor
23:00:00,2021-03-08,216.8,33.66666667,2.11,23.2,26,314,Very Poor
6:00:00,2021-03-08,188.6,31.9,1.72,19.4,51,318,Very Poor
12:00:00,2021-03-08,196.8,45.56666667,2.09,30.4,39,303,Very Poor
18:00:00,2021-03-08,233.7,52.63333333,3.93,25.5,23,337,Very Poor
23:00:00,2021-03-08,172.55,34.83333333,1.99,26.0,28,310,Very Poor
6:00:00,2021-03-08,194.75,31.1,2.05,19.0,36,316,Very Poor
12:00:00,2021-03-08,124.25,32.5,1.38,28.1,21,209,Poor
18:00:00,2021-03-08,195.05,36.76666667,2.85,25.8,24,308,Very Poor
23:00:00,2021-03-08,188.3,31.2,2.26,24.3,29,305,Very Poor
6:00:00,2021-03-08,197.35,26.86666667,1.95,17.3,42,309,Very Poor
12:00:00,2021-03-08,149.35,36.6,1.91,28.9,25,262,Poor
18:00:00,2021-03-08,213.0,41.53333333,3.04,25.2,33,330,Very Poor
23:00:00,2021-03-08,167.05,28.43333333,1.9,25.4,38,271,Poor
6:00:00,2021-03-08,171.75,33.4,1.71,17.8,38,295,Poor
12:00:00,2021-03-08,115.35,36.3,1.16,29.7,29,153,Moderate
18:00:00,2021-03-08,213.15,45.46666667,2.8,24.6,26,318,Very Poor
23:00:00,2021-03-08,210.35,26.13333333,2.21,24.8,23,312,Very Poor
6:00:00,2021-03-08,154.6,25.66666667,1.83,19.3,39,243,Poor
12:00:00,2021-03-08,138.55,33.7,1.67,27.4,35,212,Poor
18:00:00,2021-03-08,223.15,41.96666667,3.02,23.5,21,315,Very Poor
23:00:00,2021-03-08,142.4,22.46666667,1.25,25.0,39,244,Poor
6:00:00,2021-03-08,151.8,25.23333333,1.84,18.9,52,255,Poor
12:00:00,2021-03-08,138.5,32.16666667,1.24,28.6,32,204,Poor
18:00:00,2021-03-08,235.2,43.83333333,3.56,24.3,27,327,Very Poor
23:00:00,2021-03-08,203.1,30.73333333,2.09,24.7,21,308,Very Poor
6:00:00,2021-03-08,177.35,26.66666667,1.72,19.5,52,278,Poor
12:00:00,2021-03-08,120.6,39.7,1.6,29.4,31,198,Moderate
18:00:00,2021-03-08,198.25,39.86666667,2.72,22.2,30,319,Very Poor
23:00:00,2021-03-08,167.0,30.93333333,2.19,23.2,25,305,Very Poor
6:00:00,2021-03-08,151.4,25.56666667,1.69,19.9,43,267,Poor
12:00:00,2021-03-08,104.9,38.33333333,1.3,29.7,28,149,Moderate
18:00:00,2021-03-08,196.9,32.13333333,2.31,23.8,31,311,Very Poor
23:00:00,2021-03-08,186.9,27.43333333,1.49,23.4,32,293,Poor
6:00:00,2021-03-08,159.7,27.96666667,1.51,17.0,55,271,Poor
12:00:00,2021-03-08,115.1,39.63333333,1.25,27.8,39,161,Moderate
18:00:00,2021-03-08,156.75,33.56666667,2.41,22.7,26,289,Poor
23:00:00,2021-03-08,128.75,24.43333333,1.68,22.6,23,230,Poor
6:00:00,2021-03-08,186.15,25.63333333,1.41,16.3,40,288,Poor
12:00:00,2021-03-08,119.75,37.13333333,1.28,28.8,27,151,Moderate
18:00:00,2021-03-08,164.0,27.63333333,1.88,24.1,29,247,Poor
23:00:00,2021-03-08,131.5,27.93333333,1.41,24.4,20,230,Poor
6:00:00,2021-03-08,133.15,26.23333333,1.36,16.8,47,230,Poor
12:00:00,2021-03-08,119.45,36.03333333,1.47,27.2,26,195,Moderate
18:00:00,2021-03-08,180.9,31.13333333,2.46,24.2,28,284,Poor
23:00:00,2021-03-08,153.4,26.36666667,1.53,22.7,32,251,Poor
6:00:00,2021-03-08,159.8,28.0,1.4,18.5,45,285,Poor
12:00:00,2021-03-08,131.25,35.56666667,1.55,29.8,39,197,Moderate
18:00:00,2021-03-08,156.6,37.3,2.86,24.8,25,286,Poor
23:00:00,2021-03-08,132.3,22.63333333,1.59,25.3,21,234,Poor
6:00:00,2021-03-08,182.25,29.76666667,1.57,18.0,52,292,Poor
12:00:00,2021-03-08,105.1,30.03333333,0.98,27.7,32,154,Moderate
18:00:00,2021-03-08,161.6,36.6,2.15,25.9,32,301,Very Poor
23:00:00,2021-03-08,154.55,26.66666667,1.26,22.6,40,236,Poor
6:00:00,2021-03-08,134.15,27.76666667,1.27,17.9,54,235,Poor
12:00:00,2021-03-08,112.85,37.9,1.09,29.4,24,161,Moderate
18:00:00,2021-03-08,179.9,36.03333333,2.38,26.0,38,304,Very Poor
23:00:00,2021-03-08,134.3,26.96666667,1.48,25.5,33,201,Poor
6:00:00,2021-03-08,186.4,31.93333333,1.72,19.0,54,305,Very Poor
12:00:00,2021-03-08,116.55,37.0,1.44,30.5,29,169,Moderate
18:00:00,2021-03-08,213.25,42.76666667,3.43,25.2,26,322,Very Poor
23:00:00,2021-03-08,152.5,29.9,1.39,24.4,33,276,Poor
6:00:00,2021-03-08,136.25,27.2,1.32,16.4,47,214,Poor
12:00:00,2021-03-08,130.6,32.76666667,1.5,27.0,24,231,Poor
18:00:00,2021-03-08,180.55,41.46666667,2.94,25.2,38,310,Very Poor
23:00:00,2021-03-08,163.85,24.66666667,1.56,23.3,35,288,Poor
6:00:00,2021-03-08,149.5,26.26666667,1.65,17.3,46,274,Poor
12:00:00,2021-03-08,148.4,35.16666667,1.49,27.4,27,244,Poor
18:00:00,2021-03-08,196.95,35.33333333,2.77,22.5,29,307,Very Poor
23:00:00,2021-03-08,168.45,27.03333333,2.09,24.5,21,305,Very Poor
6:00:00,2021-03-08,145.15,22.86666667,1.42,16.6,36,237,Poor
12:00:00,2021-03-08,128.2,38.33333333,1.51,28.4,31,192,Moderate
18:00:00,2021-03-08,163.15,31.4,2.67,22.1,29,280,Poor
23:00:00,2021-03-08,170.2,32.86666667,2.19,25.8,28,306,Very Poor
6:00:00,2021-03-08,164.75,31.96666667,1.72,19.6,45,283,Poor
12:00:00,2021-03-08,128.4,32.7,1.53,27.2,38,212,Poor
18:00:00,2021-03-08,237.1,39.6,2.83,22.8,25,332,Very Poor
23:00:00,2021-03-08,187.6,29.33333333,1.79,23.1,21,306,Very Poor
6:00:00,2021-03-08,220.05,35.36666667,1.9,18.0,46,319,Very Poor
12:00:00,2021-03-08,131.3,37.76666667,1.26,28.1,39,193,Moderate
18:00:00,2021-03-08,188.45,42.9,2.7,22.4,29,314,Very Poor
23:00:00,2021-03-08,166.2,26.86666667,1.82,25.3,34,268,Poor
6:00:00,2021-03-09,244.4,37.93333333,2.78,18.3,52,327,Very Poor
12:00:00,2021-03-09,171.1,42.63333333,1.41,28.5,34,261,Poor
18:00:00,2021-03-09,262.4,57.4,3.62,24.4,27,350,Very Poor
23:00:00,2021-03-09,198.65,32.63333333,2.39,22.8,36,319,Very Poor
6:00:00,2021-03-09,163.8,32.66666667,1.9,17.3,37,298,Poor
12:00:00,2021-03-09,153.5,45.16666667,1.73,28.8,30,240,Poor
18:00:00,2021-03-09,188.6,41.9,3.2,25.7,39,316,Very Poor
23:00:00,2021-03-09,215.35,36.16666667,2.62,24.6,27,327,Very Poor
6:00:00,2021-03-09,181.6,36.16666667,2.08,17.5,46,314,Very Poor
12:00:00,2021-03-09,181.2,45.46666667,1.8,30.1,39,282,Poor
18:00:00,2021-03-09,217.3,42.86666667,2.89,22.1,32,333,Very Poor
23:00:00,2021-03-09,189.6,31.06666667,2.3,22.5,37,313,Very Poor
6:00:00,2021-03-09,192.1,30.46666667,2.06,17.6,55,308,Very Poor
12:00:00,2021-03-09,143.6,41.1,1.67,28.8,34,220,Poor
18:00:00,2021-03-09,208.05,40.63333333,3.23,24.8,21,311,Very Poor
23:00:00,2021-03-09,235.5,31.43333333,2.39,22.0,32,323,Very Poor
6:00:00,2021-03-09,168.45,30.7,1.49,17.6,50,278,Poor
12:00:00,2021-03-09,158.5,45.53333333,1.53,29.3,35,300,Poor
18:00:00,2021-03-09,229.35,47.76666667,2.77,25.6,21,331,Very Poor
23:00:00,2021-03-09,212.35,31.06666667,2.47,24.6,38,316,Very Poor
6:00:00,2021-03-09,192.2,27.86666667,1.72,16.7,35,300,Poor
12:00:00,2021-03-09,142.2,35.3,1.37,27.2,30,263,Poor
18:00:00,2021-03-09,198.1,34.56666667,3.09,25.5,35,304,Very Poor
23:00:00,2021-03-09,183.4,28.13333333,1.87,23.1,22,300,Poor
6:00:00,2021-03-09,142.5,23.36666667,1.28,18.8,36,254,Poor
12:00:00,2021-03-09,127.8,32.9,1.39,27.1,29,199,Moderate
18:00:00,2021-03-09,217.9,36.36666667,3.14,25.5,30,322,Very Poor
23:00:00,2021-03-09,208.35,30.3,2.0,25.3,27,309,Very Poor
6:00:00,2021-03-09,179.9,32.7,1.84,17.1,47,310,Very Poor
12:00:00,2021-03-09,115.95,36.7,1.18,27.9,32,192,Moderate
18:00:00,2021-03-09,197.55,36.63333333,2.39,22.8,35,306,Very Poor
23:00:00,2021-03-09,181.9,27.0,1.84,22.1,36,305,Very Poor
6:00:00,2021-03-09,175.0,31.7,1.37,19.7,43,277,Poor
12:00:00,2021-03-09,146.55,36.7,1.28,27.1,23,243,Poor
18:00:00,2021-03-09,183.9,38.63333333,2.69,23.4,37,287,Poor
23:00:00,2021-03-09,147.55,28.66666667,1.74,23.2,29,261,Poor
6:00:00,2021-03-09,179.25,30.43333333,1.98,16.7,45,303,Very Poor
12:00:00,2021-03-09,122.1,36.13333333,0.95,29.4,27,159,Moderate
18:00:00,2021-03-09,184.1,41.2,3.32,24.5,39,316,Very Poor
23:00:00,2021-03-09,156.0,24.73333333,1.6,23.3,33,239,Poor
6:00:00,2021-03-09,181.8,26.96666667,1.91,19.9,39,282,Poor
12:00:00,2021-03-09,135.6,33.06666667,1.35,30.5,21,196,Moderate
18:00:00,2021-03-09,194.95,37.2,3.18,25.9,35,308,Very Poor
23:00:00,2021-03-09,166.2,28.83333333,2.11,23.3,28,302,Very Poor
6:00:00,2021-03-09,121.75,27.6,1.15,18.8,39,208,Poor
12:00:00,2021-03-09,107.35,37.3,1.29,27.0,31,168,Moderate
18:00:00,2021-03-09,183.2,41.66666667,2.62,25.6,40,291,Poor
23:00:00,2021-03-09,130.05,22.5,1.52,22.6,30,197,Moderate
6:00:00,2021-03-09,169.85,27.96666667,1.71,16.4,37,265,Poor
12:00:00,2021-03-09,96.35,29.06666667,0.84,27.7,32,122,Moderate
18:00:00,2021-03-09,144.45,35.26666667,2.12,26.0,27,251,Poor
23:00:00,2021-03-09,122.35,21.5,1.26,22.8,25,193,Moderate
6:00:00,2021-03-09,155.95,26.2,1.28,19.6,48,226,Poor
12:00:00,2021-03-09,116.6,34.23333333,1.18,26.8,29,174,Moderate
18:00:00,2021-03-09,200.55,34.73333333,2.72,22.5,21,304,Very Poor
23:00:00,2021-03-09,157.5,26.5,1.83,23.4,30,279,Poor
6:00:00,2021-03-09,134.0,26.83333333,1.36,17.1,50,241,Poor
12:00:00,2021-03-09,130.3,31.8,1.09,27.6,35,180,Moderate
18:00:00,2021-03-09,192.45,36.66666667,2.6,25.5,30,321,Very Poor
23:00:00,2021-03-09,155.95,27.1,1.79,24.4,28,298,Poor
6:00:00,2021-03-09,167.3,26.33333333,2.04,19.7,46,303,Very Poor
12:00:00,2021-03-09,132.55,36.7,1.61,28.5,23,206,Poor
18:00:00,2021-03-09,229.3,34.0,3.64,24.1,27,322,Very Poor
23:00:00,2021-03-09,178.55,26.66666667,1.48,24.6,38,292,Poor
6:00:00,2021-03-09,150.9,23.66666667,1.38,16.3,51,264,Poor
12:00:00,2021-03-09,98.95,34.53333333,0.94,27.3,35,132,Moderate
18:00:00,2021-03-09,221.2,34.1,2.38,25.7,23,316,Very Poor
23:00:00,2021-03-09,160.85,26.9,1.69,25.7,40,259,Poor
6:00:00,2021-03-09,160.0,24.26666667,1.7,17.2,54,252,Poor
12:00:00,2021-03-09,91.8,35.76666667,0.91,30.0,32,127,Moderate
18:00:00,2021-03-09,221.2,41.9,3.58,24.9,23,324,Very Poor
23:00:00,2021-03-09,173.05,27.26666667,2.12,25.3,32,302,Very Poor
6:00:00,2021-03-09,133.35,23.06666667,1.17,16.4,52,212,Poor
12:00:00,2021-03-09,151.9,37.96666667,1.39,26.9,20,236,Poor
18:00:00,2021-03-09,194.1,40.63333333,2.76,22.9,29,317,Very Poor
23:00:00,2021-03-09,174.8,27.4,2.03,22.2,30,302,Very Poor
6:00:00,2021-03-09,135.1,25.63333333,1.61,18.6,53,237,Poor
12:00:00,2021-03-09,155.7,37.86666667,1.44,27.5,24,253,Poor
18:00:00,2021-03-09,203.25,36.13333333,3.34,23.9,28,319,Very Poor
23:00:00,2021-03-09,191.2,26.13333333,1.88,22.6,31,306,Very Poor
6:00:00,2021-03-09,159.75,25.03333333,1.66,16.2,49,247,Poor
12:00:00,2021-03-09,135.75,35.5,1.36,28.3,34,228,Poor
18:00:00,2021-03-09,181.6,37.43333333,2.69,23.9,38,294,Poor
23:00:00,2021-03-09,156.7,26.86666667,1.52,24.5,25,300,Poor
6:00:00,2021-03-09,160.35,29.1,1.61,19.1,50,252,Poor
12:00:00,2021-03-09,139.15,40.5,1.29,27.8,35,253,Poor
18:00:00,2021-03-09,195.5,41.0,2.7,25.2,24,311,Very Poor
23:00:00,2021-03-09,150.95,27.83333333,1.46,25.2,40,260,Poor
6:00:00,2021-03-09,180.65,34.26666667,2.11,18.4,40,308,Very Poor
12:00:00,2021-03-09,127.7,44.33333333,1.61,30.2,32,226,Poor
18:00:00,2021-03-09,193.35,39.06666667,2.5,25.3,26,306,Very Poor
23:00:00,2021-03-09,185.0,30.93333333,2.03,24.9,27,300,Poor
6:00:00,2021-03-10,214.5,30.46666667,2.25,16.2,49,328,Very Poor
12:00:00,2021-03-10,166.55,36.86666667,1.75,30.5,27,272,Poor
18:00:00,2021-03-10,252.8,43.96666667,4.22,24.9,40,345,Very Poor
23:00:00,2021-03-10,214.95,32.66666667,1.77,24.6,33,316,Very Poor
6:00:00,2021-03-10,183.35,27.26666667,1.59,17.5,45,307,Very Poor
12:00:00,2021-03-10,158.0,36.1,1.34,30.7,31,234,Poor
18:00:00,2021-03-10,230.55,48.0,3.14,23.3,36,331,Very Poor
23:00:00,2021-03-10,174.35,33.13333333,2.09,25.2,35,307,Very Poor
6:00:00,2021-03-10,173.0,27.03333333,1.47,19.6,54,279,Poor
12:00:00,2021-03-10,151.25,39.33333333,1.49,29.6,37,243,Poor
18:00:00,2021-03-10,202.25,37.3,2.97,24.4,30,317,Very Poor
23:00:00,2021-03-10,197.9,32.93333333,2.21,25.4,35,316,Very Poor
6:00:00,2021-03-10,207.45,32.4,2.52,20.0,38,317,Very Poor
12:00:00,2021-03-10,133.6,39.23333333,1.47,28.3,21,242,Poor
18:00:00,2021-03-10,231.15,39.06666667,3.91,23.1,36,327,Very Poor
23:00:00,2021-03-10,216.45,36.86666667,1.91,23.9,40,322,Very Poor
6:00:00,2021-03-10,176.1,30.56666667,1.47,18.4,40,281,Poor
12:00:00,2021-03-10,141.7,42.03333333,1.48,30.0,36,238,Poor
18:00:00,2021-03-10,209.45,35.9,3.64,22.3,37,325,Very Poor
23:00:00,2021-03-10,158.7,27.7,1.5,24.9,24,299,Poor
6:00:00,2021-03-10,165.35,28.56666667,1.4,16.5,51,271,Poor
12:00:00,2021-03-10,119.25,35.33333333,1.12,28.9,24,176,Moderate
18:00:00,2021-03-10,168.2,38.26666667,2.83,25.4,29,305,Very Poor
23:00:00,2021-03-10,205.65,27.86666667,1.79,24.9,39,310,Very Poor
6:00:00,2021-03-10,193.2,30.93333333,1.98,17.6,54,304,Very Poor
12:00:00,2021-03-10,150.4,38.73333333,1.95,28.2,24,282,Poor
18:00:00,2021-03-10,195.2,36.23333333,3.12,22.4,33,314,Very Poor
23:00:00,2021-03-10,207.55,28.46666667,2.22,25.3,26,315,Very Poor
6:00:00,2021-03-10,173.8,27.73333333,1.78,19.6,44,307,Very Poor
12:00:00,2021-03-10,137.35,37.2,1.41,29.3,25,207,Poor
18:00:00,2021-03-10,182.2,40.66666667,2.95,25.3,23,311,Very Poor
23:00:00,2021-03-10,137.3,24.96666667,1.7,24.7,39,233,Poor
6:00:00,2021-03-10,167.95,26.96666667,1.72,16.5,49,304,Very Poor
12:00:00,2021-03-10,119.0,32.46666667,1.5,29.2,23,195,Moderate
18:00:00,2021-03-10,194.3,40.86666667,2.44,25.3,34,311,Very Poor
23:00:00,2021-03-10,161.5,29.5,1.29,24.7,27,240,Poor
6:00:00,2021-03-10,138.65,24.96666667,1.58,17.3,52,240,Poor
12:00:00,2021-03-10,134.7,35.5,1.13,30.0,24,184,Moderate
18:00:00,2021-03-10,172.15,33.7,2.34,25.7,27,305,Very Poor
23:00:00,2021-03-10,157.5,26.36666667,1.91,24.1,24,300,Poor
6:00:00,2021-03-10,170.4,31.03333333,1.54,18.0,35,258,Poor
12:00:00,2021-03-10,117.15,33.03333333,1.16,29.8,31,169,Moderate
18:00:00,2021-03-10,197.05,40.83333333,2.36,24.9,25,307,Very Poor
23:00:00,2021-03-10,161.65,29.23333333,1.29,23.0,24,257,Poor
6:00:00,2021-03-10,166.9,28.06666667,1.74,17.2,54,249,Poor
12:00:00,2021-03-10,128.7,30.26666667,1.22,28.9,33,185,Moderate
18:00:00,2021-03-10,164.1,38.56666667,2.71,24.3,21,301,Very Poor
23:00:00,2021-03-10,183.05,25.23333333,1.56,25.1,25,300,Poor
6:00:00,2021-03-10,142.15,23.76666667,1.62,17.6,46,203,Poor
12:00:00,2021-03-10,112.4,37.4,1.01,30.6,29,140,Moderate
18:00:00,2021-03-10,166.55,30.6,2.24,23.8,34,267,Poor
23:00:00,2021-03-10,134.1,26.3,1.26,25.9,26,226,Poor
6:00:00,2021-03-10,175.5,23.03333333,1.83,17.1,39,279,Poor
12:00:00,2021-03-10,125.25,35.6,1.15,30.8,24,200,Moderate
18:00:00,2021-03-10,201.7,37.13333333,3.23,23.1,35,309,Very Poor
23:00:00,2021-03-10,149.45,24.63333333,1.6,23.0,23,223,Poor
6:00:00,2021-03-10,204.25,27.5,1.61,19.2,49,308,Very Poor
12:00:00,2021-03-10,122.95,32.66666667,1.41,28.6,27,208,Poor
18:00:00,2021-03-10,159.65,28.5,2.9,24.1,34,302,Very Poor
23:00:00,2021-03-10,205.4,35.03333333,2.05,25.7,24,307,Very Poor
6:00:00,2021-03-10,138.35,24.5,1.35,20.0,55,219,Poor
12:00:00,2021-03-10,149.9,43.0,1.55,27.4,29,221,Poor
18:00:00,2021-03-10,179.55,40.73333333,2.77,22.1,39,306,Very Poor
23:00:00,2021-03-10,155.4,27.73333333,1.61,24.3,27,291,Poor
6:00:00,2021-03-10,154.9,24.63333333,1.66,19.2,41,249,Poor
12:00:00,2021-03-10,110.4,32.66666667,1.06,29.0,30,165,Moderate
18:00:00,2021-03-10,161.8,28.36666667,2.36,22.8,33,254,Poor
23:00:00,2021-03-10,148.85,25.9,1.43,22.3,33,259,Poor
6:00:00,2021-03-10,171.1,24.93333333,1.66,18.8,48,272,Poor
